id_aluno;ano;nome;genero;idade;ano_nascimento;ano_ingresso;anos_na_pm;instituicao;escola;turma;fase;fase_ideal;defasagem;defasado;nivel_defasagem;inde;pedra;IAA;IEG;IPS;IPP;IDA;IPV;IAN;nota_mat;nota_por;nota_ing;qtd_avaliadores;rank_geral;rank_fase;rank_turma;atingiu_pv;indicado_bolsa;defasagem_original;ano_ingresso_declarado;ingresso_inconsistente;n_anos_observados
RA-367;2024;Aluno-367;F;13,0;2010,0;2018;6;Pública;EE Leonice de Aquino Oliveira;4B;4,0;3,0;1,0;False;Adiantado;7,209434085200001;Ametista;9,168;7,268170426;6,26;6,875;5,0;7,6275;10,0;2,0;5,5;7,5;4,0;;;;;;1;2021;True;3
RA-368;2022;Aluno-368;M;13,0;2009,0;2018;4;Privada - Parceira;;F;2,0;3,0;-1,0;True;Moderada (1);6,969;Ágata;8,0;7,9;5,0;;7,3;7,5;5,0;5,5;9,0;;3,0;497;74;12;False;False;-1;2018;True;3
RA-368;2023;Aluno-368;M;14,0;2009,0;2018;5;Pública;;3F;3,0;4,0;-1,0;True;Moderada (1);5,796458333;Quartzo;0,0;7,7;2,52;7,03125;6,7;7,34;5,0;5,0;7,2;7,8;4,0;;;;;;-1;2018;True;3
RA-368;2024;Aluno-368;M;15,0;2009,0;2018;6;Pública;EE João Ortiz Rodrigues;3G;3,0;4,0;-1,0;True;Moderada (1);6,782158333333333;Ágata;7,917;6,166666666666667;7,51;7,65625;7,0;6,7025;5,0;4,5;7,0;9,5;4,0;;;;;;-1;2021;True;3
RA-369;2022;Aluno-369;M;11,0;2011,0;2022;0;Pública;;F;2,0;2,0;0,0;False;Adequado;6,973;Ágata;9,0;6,9;7,5;;4,8;6,889;10,0;4,0;5,5;;3,0;496;73;11;False;False;0;2022;False;3
RA-369;2023;Aluno-369;M;12,0;2011,0;2022;1;Pública;;2F;2,0;3,0;-1,0;True;Moderada (1);6,0197;Ágata;10,0;4,1;5,0;8,541666667;4,0;7,726666667;5,0;5,0;3,0;;3,0;;;;;;-1;2022;False;3
RA-369;2024;Aluno-369;M;13,0;2011,0;2022;2;Pública;EE Leonice de Aquino Oliveira;3H;3,0;3,0;0,0;False;Adequado;5,667282265;Quartzo;8,751;4,908119658333334;7,51;6,40625;1,6666666666666667;5,428;10,0;0,0;0,0;5,0;5,0;;;;;;0;2022;False;3
RA-37;2022;Aluno-37;F;17,0;2005,0;2019;3;Privada - Parceira;;A;6,0;7,0;-1,0;True;Moderada (1);4,95;Quartzo;0,0;5,4;5,0;;5,9;5,222;5,0;2,3;5,3;10,0;4,0;825;18;18;False;False;-1;2019;False;1
RA-370;2022;Aluno-370;F;12,0;2010,0;2018;4;Privada - Parceira;;F;2,0;3,0;-1,0;True;Moderada (1);7,066;Ametista;8,5;8,2;5,0;;7,2;7,611;5,0;5,2;9,2;;3,0;465;71;10;False;False;-1;2018;False;1
RA-371;2022;Aluno-371;F;10,0;2012,0;2022;0;Pública;;F;2,0;2,0;0,0;False;Adequado;8,112;Topázio;9,5;8,0;6,9;;8,4;7,667;10,0;7,8;9,0;;3,0;111;16;2;False;False;0;2022;False;1
RA-372;2022;Aluno-372;M;10,0;2012,0;2021;1;Pública;;F;2,0;2,0;0,0;False;Adequado;7,304;Ametista;8,5;5,5;6,9;;7,8;7,389;10,0;8,3;7,2;;3,0;389;57;8;False;False;0;2021;False;1
RA-373;2022;Aluno-373;M;11,0;2011,0;2022;0;Pública;;F;2,0;2,0;0,0;False;Adequado;7,503;Ametista;6,4;9,5;5,0;;7,3;6,944;10,0;6,5;8,0;;3,0;308;46;6;False;False;0;2022;False;2
RA-373;2023;Aluno-373;M;12,0;2011,0;2022;1;Pública;;2G;2,0;3,0;-1,0;True;Moderada (1);6,805;Ágata;0,0;9,7;2,52;8,75;8,4;7,84;5,0;7,7;9,0;;3,0;;;;;;-1;2022;False;2
RA-374;2022;Aluno-374;F;12,0;2010,0;2021;1;Pública;;F;2,0;3,0;-1,0;True;Moderada (1);7,747;Ametista;9,0;9,8;7,5;;6,9;7,944;5,0;5,3;8,5;;3,0;217;34;5;False;False;-1;2021;False;2
RA-374;2023;Aluno-374;F;13,0;2010,0;2021;2;Privada;;3F;3,0;3,0;0,0;False;Adequado;7,533891667;Ametista;8,8;8,3;5,63;7,65625;5,4;7,9175;10,0;6,3;6,3;3,7;4,0;;;;;;0;2021;False;2
RA-375;2022;Aluno-375;M;11,0;2011,0;2019;3;Pública;;F;2,0;2,0;0,0;False;Adequado;7,831;Ametista;9,0;9,5;7,5;;5,4;7,667;10,0;3,3;7,5;;3,0;194;32;4;False;False;0;2019;True;3
RA-375;2023;Aluno-375;M;12,0;2011,0;2019;4;Pública;;2F;2,0;3,0;-1,0;True;Moderada (1);7,070833333;Ametista;0,0;9,9;5,0;8,541666667;7,9;8,283333333;5,0;6,8;9,0;;3,0;;;;;;-1;2019;True;3
RA-375;2024;Aluno-375;M;13,0;2011,0;2019;5;Pública;EE Leonice de Aquino Oliveira;3H;3,0;3,0;0,0;False;Adequado;7,970034615400001;Ametista;9,585;9,443589743666667;7,51;7,1875;6,833333333333333;6,432;10,0;9,0;5,5;6,0;5,0;;;;;;0;2021;True;3
RA-376;2022;Aluno-376;F;12,0;2010,0;2019;3;Pública;;F;2,0;3,0;-1,0;True;Moderada (1);6,957;Ágata;9,0;9,0;7,5;;4,3;7,5;5,0;2,0;6,7;;3,0;500;75;13;False;False;-1;2019;True;3
RA-376;2023;Aluno-376;F;13,0;2010,0;2019;4;Pública;;2F;2,0;3,0;-1,0;True;Moderada (1);7,1392;Ametista;8,5;9,6;2,52;7,916666667;5,9;8,226666667;5,0;4,3;7,5;;3,0;;;;;;-1;2019;True;3
RA-376;2024;Aluno-376;F;14,0;2010,0;2019;5;Pública;EE Leonice de Aquino Oliveira;3G;3,0;4,0;-1,0;True;Moderada (1);5,896573588800001;Quartzo;10,002;8,287284610666667;2,51;6,5625;2,833333333333333;6,325;5,0;2,0;5,0;1,5;4,0;;;;;;-1;2021;True;3
RA-377;2022;Aluno-377;F;12,0;2010,0;2021;1;Pública;;F;2,0;3,0;-1,0;True;Moderada (1);6,743;Ágata;9,0;7,7;5,6;;6,2;6,833;5,0;4,3;8,0;;3,0;571;92;15;False;False;-1;2021;False;3
RA-377;2023;Aluno-377;F;13,0;2010,0;2021;2;Pública;;3F;3,0;3,0;0,0;False;Adequado;7,205041667;Ametista;9,6;7,6;5,0;7,34375;4,8;7,6275;10,0;6,0;5,7;2,8;4,0;;;;;;0;2021;False;3
RA-377;2024;Aluno-377;F;14,0;2010,0;2021;3;Pública;EE João Ortiz Rodrigues;4F;4,0;4,0;0,0;False;Adequado;7,480115873000001;Ametista;9,168;7,698412698333333;7,51;7,125;5,166666666666667;7,634;10,0;4,0;6,5;5,0;5,0;;;;;;0;2021;False;3
RA-378;2022;Aluno-378;M;12,0;2010,0;2021;1;Pública;;I;2,0;3,0;-1,0;True;Moderada (1);7,203;Ametista;9,0;6,8;5,6;;8,1;7,889;5,0;8,7;7,5;;3,0;428;62;3;False;True;-1;2021;False;1
RA-379;2022;Aluno-379;F;13,0;2009,0;2022;0;Pública;;I;2,0;3,0;-1,0;True;Moderada (1);6,722;Ágata;8,5;8,1;7,5;;5,0;6,778;5,0;5,0;5,0;;3,0;581;95;7;False;False;-1;2022;False;1
RA-38;2022;Aluno-38;F;17,0;2005,0;2017;5;Privada - Parceira;;A;6,0;7,0;-1,0;True;Moderada (1);8,523;Topázio;9,2;8,9;7,5;;8,6;9,833;5,0;9,0;7,0;9,7;4,0;31;4;4;True;False;-1;2017;True;3
RA-38;2023;Aluno-38;F;17,0;2005,0;2017;6;Privada - Apadrinhamento;;7A;7,0;7,0;0,0;False;Adequado;8,835333333;Topázio;9,6;9,7;7,52;8,75;7,7;8,8825;10,0;8,2;8,8;6,0;4,0;;;;;;0;2017;True;3
RA-38;2024;Aluno-38;F;18,0;2005,0;2017;7;Privada - Apadrinhamento;Universidade Santo Amaro (UNISA);8F;8,0;8,0;0,0;False;Adequado;;;;0,0;;;;;10,0;;;;0,0;;;;;;0;2021;True;3
RA-380;2022;Aluno-380;M;13,0;2009,0;2017;5;Pública;;I;2,0;3,0;-1,0;True;Moderada (1);4,556;Quartzo;7,9;4,4;5,0;;2,5;4,833;5,0;2,3;2,7;;3,0;842;154;13;False;False;-1;2017;False;2
RA-380;2023;Aluno-380;M;14,0;2009,0;2017;6;Pública;;3F;3,0;4,0;-1,0;True;Moderada (1);4,912375;Quartzo;0,0;6,4;2,52;6,71875;4,5;6,5425;5,0;7,0;4,0;2,5;4,0;;;;;;-1;2017;False;2
RA-381;2022;Aluno-381;M;13,0;2009,0;2018;4;Pública;;I;2,0;3,0;-1,0;True;Moderada (1);6,454;Ágata;9,0;8,3;6,9;;3,3;6,944;5,0;1,5;5,2;;3,0;649;114;9;False;False;-1;2018;True;3
RA-381;2023;Aluno-381;M;14,0;2009,0;2018;5;Pública;;3G;3,0;4,0;-1,0;True;Moderada (1);5,758041667;Quartzo;0,0;8,4;6,89;7,34375;3,9;6,84;5,0;5,3;5,3;1,2;4,0;;;;;;-1;2018;True;3
RA-381;2024;Aluno-381;M;15,0;2009,0;2018;6;Pública;EE Alexandre Rodrigues Nogueira;3G;3,0;5,0;-2,0;True;Alta (2);5,940775;Quartzo;8,334;6,133333333333333;7,51;6,71875;3,6666666666666665;6,1225;5,0;2,5;4,5;4,0;4,0;;;;;;-2;2021;True;3
RA-382;2022;Aluno-382;M;14,0;2008,0;2017;5;Pública;;I;2,0;4,0;-2,0;True;Alta (2);6,777;Ágata;9,0;7,7;6,3;;5,4;7,333;5,0;4,0;6,8;;3,0;561;88;5;False;False;-2;2017;True;3
RA-382;2023;Aluno-382;M;15,0;2008,0;2017;6;Pública;;3G;3,0;5,0;-2,0;True;Alta (2);6,223833333;Ágata;0,0;9,4;6,26;7,5;5,2;7,1725;5,0;5,0;5,8;4,7;4,0;;;;;;-2;2017;True;3
RA-382;2024;Aluno-382;M;16,0;2008,0;2017;7;Pública;EE Alexandre Rodrigues Nogueira;4F;4,0;5,0;-1,0;True;Moderada (1);5,805712280733333;Quartzo;9,168;6,324561403666666;5,63;6,75;3,0;6,43;5,0;2,0;3,0;4,0;5,0;;;;;;-1;2021;True;3
RA-383;2022;Aluno-383;M;11,0;2011,0;2019;3;Pública;;I;2,0;2,0;0,0;False;Adequado;8,4;Topázio;9,0;9,6;7,5;;8,1;7,778;10,0;8,0;8,2;;3,0;47;5;1;False;False;0;2019;True;3
RA-383;2023;Aluno-383;M;12,0;2011,0;2019;4;Pública;;3G;3,0;3,0;0,0;False;Adequado;7,5408;Ametista;9,2;8,8;3,14;7,5;6,5;7,5;10,0;6,3;6,2;7,0;4,0;;;;;;0;2019;True;3
RA-383;2024;Aluno-383;M;13,0;2011,0;2019;5;Pública;EE João Ortiz Rodrigues;4F;4,0;3,0;1,0;False;Adiantado;8,036024386733335;Topázio;9,168;8,600288600333334;7,51;7,875;5,833333333333333;8,47;10,0;1,0;8,0;8,5;5,0;;;;;;1;2021;True;3
RA-384;2022;Aluno-384;F;12,0;2010,0;2017;5;Pública;;I;2,0;3,0;-1,0;True;Moderada (1);7,558;Ametista;9,0;8,4;6,3;;8,1;8,0;5,0;8,0;8,2;;3,0;291;44;2;False;False;-1;2017;True;3
RA-384;2023;Aluno-384;F;13,0;2010,0;2017;6;Pública;;3G;3,0;3,0;0,0;False;Adequado;6,757958333;Ágata;0,0;9,1;2,52;7,65625;7,3;7,335;10,0;6,3;7,2;8,3;4,0;;;;;;0;2017;True;3
RA-384;2024;Aluno-384;F;14,0;2010,0;2017;7;Pública;EE João Ortiz Rodrigues;4F;4,0;4,0;0,0;False;Adequado;8,072200721466668;Topázio;7,5;8,607503607333333;7,51;7,625;7,5;7,936;10,0;5,0;9,5;8,0;5,0;;;;;;0;2021;True;3
RA-385;2022;Aluno-385;F;12,0;2010,0;2022;0;Pública;;I;2,0;3,0;-1,0;True;Moderada (1);6,083;Ágata;7,4;7,5;5,0;;4,9;6,5;5,0;2,7;7,2;;3,0;712;131;12;False;False;-1;2022;False;1
RA-386;2022;Aluno-386;M;13,0;2009,0;2019;3;Pública;;I;2,0;3,0;-1,0;True;Moderada (1);6,104;Ágata;10,0;5,9;5,6;;4,0;7,222;5,0;3,7;4,3;;3,0;707;130;11;False;False;-1;2019;False;2
RA-386;2023;Aluno-386;M;14,0;2009,0;2019;4;Pública;;3G;3,0;4,0;-1,0;True;Moderada (1);5,758425;Quartzo;9,2;7,0;2,52;7,03125;3,3;6,6325;5,0;5,0;3,7;1,2;4,0;;;;;;-1;2019;False;2
RA-387;2022;Aluno-387;M;13,0;2009,0;2019;3;Pública;;I;2,0;3,0;-1,0;True;Moderada (1);6,323;Ágata;7,0;8,2;7,5;;3,7;6,833;5,0;1,3;6,0;;3,0;680;124;10;False;False;-1;2019;True;3
RA-387;2023;Aluno-387;M;14,0;2009,0;2019;4;Pública;;3F;3,0;4,0;-1,0;True;Moderada (1);4,794333333;Quartzo;0,0;6,8;2,52;6,875;3,0;7,0075;5,0;4,3;2,8;1,8;4,0;;;;;;-1;2019;True;3
RA-387;2024;Aluno-387;M;15,0;2009,0;2019;5;Pública;EE Leonice de Aquino Oliveira;3G;3,0;4,0;-1,0;True;Moderada (1);6,125500000000001;Ágata;7,5;7,166666666666667;7,51;6,25;4,333333333333333;5,9975;5,0;5,0;4,0;4,0;4,0;;;;;;-1;2021;True;3
RA-388;2022;Aluno-388;F;14,0;2008,0;2019;3;Pública;;I;2,0;4,0;-2,0;True;Alta (2);6,654;Ágata;7,9;8,5;5,6;;4,5;7,722;5,0;3,5;5,5;;3,0;605;101;8;False;False;-2;2019;True;3
RA-388;2023;Aluno-388;F;15,0;2008,0;2019;4;Pública;;3F;3,0;5,0;-2,0;True;Alta (2);5,630833333;Quartzo;0,0;7,4;5,63;6,875;4,2;7,835;5,0;6,0;4,3;2,2;4,0;;;;;;-2;2019;True;3
RA-388;2024;Aluno-388;F;16,0;2008,0;2019;5;Pública;EE Joaquim Mendes Feliz;4F;4,0;5,0;-1,0;True;Moderada (1);5,965307936466667;Quartzo;7,5;6,349206349;7,51;6,75;4,333333333333333;5,764;5,0;1,0;7,0;5,0;5,0;;;;;;-1;2021;True;3
RA-389;2022;Aluno-389;M;11,0;2011,0;2019;3;Pública;;I;2,0;2,0;0,0;False;Adequado;7,184;Ametista;8,0;8,9;7,5;;3,5;7,556;10,0;2,0;5,0;;3,0;435;66;4;False;False;0;2019;True;3
RA-389;2023;Aluno-389;M;12,0;2011,0;2019;4;Pública;;2H;2,0;3,0;-1,0;True;Moderada (1);6,687;Ágata;0,0;8,2;2,52;8,75;8,2;8,95;5,0;6,8;9,5;;3,0;;;;;;-1;2019;True;3
RA-389;2024;Aluno-389;M;13,0;2011,0;2019;5;Pública;EE João Ortiz Rodrigues;3G;3,0;3,0;0,0;False;Adequado;7,2079551282;Ametista;9,585;6,674358974333333;8,76;6,5625;5,166666666666667;6,745;10,0;6,5;4,0;5,0;4,0;;;;;;0;2021;True;3
RA-39;2022;Aluno-39;F;16,0;2006,0;2017;5;Privada - Parceira;;A;6,0;6,0;0,0;False;Adequado;6,033;Ágata;0,0;4,8;6,9;;6,9;6,111;10,0;7,7;5,1;7,8;4,0;722;15;15;False;False;0;2017;True;3
RA-39;2023;Aluno-39;F;17,0;2006,0;2017;6;Privada - Apadrinhamento;;7A;7,0;7,0;0,0;False;Adequado;8,710333333;Topázio;9,6;9,1;7,52;8,75;7,8;8,7575;10,0;8,3;7,8;7,2;4,0;;;;;;0;2017;True;3
RA-39;2024;Aluno-39;F;18,0;2006,0;2017;7;Privada - Bolsa 100%;Universidade Santo Amaro (UNISA);8F;8,0;8,0;0,0;False;Adequado;;;;0,0;;;;;10,0;;;;0,0;;;;;;0;2021;True;3
RA-390;2022;Aluno-390;F;12,0;2010,0;2022;0;Pública;;I;2,0;3,0;-1,0;True;Moderada (1);6,776;Ágata;7,4;8,8;6,3;;4,7;7,722;5,0;4,0;5,3;;3,0;563;89;6;False;False;-1;2022;False;3
RA-390;2023;Aluno-390;F;12,0;2010,0;2022;1;Pública;;3G;3,0;3,0;0,0;False;Adequado;6,905741667;Ágata;7,9;8,8;2,52;7,34375;4,8;7,005;10,0;5,7;5,8;3,0;4,0;;;;;;0;2022;False;3
RA-390;2024;Aluno-390;F;13,0;2010,0;2022;2;Pública;EE João Ortiz Rodrigues;3G;3,0;3,0;0,0;False;Adequado;6,5472236842;Ágata;7,5;6,080701754333333;8,755;6,5625;4,166666666666667;6,08;10,0;3,0;2,5;7,0;4,0;;;;;;0;2022;False;3
RA-391;2022;Aluno-391;F;12,0;2010,0;2022;0;Pública;;J;2,0;3,0;-1,0;True;Moderada (1);7,117;Ametista;10,0;8,1;7,5;;5,1;8,056;5,0;5,0;5,2;;3,0;451;69;3;False;False;-1;2022;False;2
RA-391;2023;Aluno-391;F;13,0;2010,0;2022;1;Pública;;3I;3,0;3,0;0,0;False;Adequado;6,5107;Ágata;7,9;7,5;2,52;7,5;3,5;7,585;10,0;4,2;5,0;1,3;4,0;;;;;;0;2022;False;2
RA-392;2022;Aluno-392;M;14,0;2008,0;2022;0;Pública;;J;2,0;4,0;-2,0;True;Alta (2);6,418;Ágata;9,5;8,8;5,6;;4,8;6,778;5,0;3,7;5,8;;3,0;657;118;5;False;False;-2;2022;False;3
RA-392;2023;Aluno-392;M;15,0;2008,0;2022;1;Pública;;3I;3,0;5,0;-2,0;True;Alta (2);6,567208333;Ágata;9,6;9,5;2,52;6,09375;4,6;7,17;5,0;6,2;4,7;2,8;4,0;;;;;;-2;2022;False;3
RA-392;2024;Aluno-392;M;16,0;2008,0;2022;2;Pública;EE Alexandre Rodrigues Nogueira;4B;4,0;5,0;-1,0;True;Moderada (1);4,3639463364;Quartzo;9,585;5,414731682;5,635;3,5;1,0;3,545;5,0;0,0;2,0;1,0;4,0;;;;;;-1;2022;False;3
RA-393;2022;Aluno-393;F;16,0;2006,0;2018;4;Pública;;J;2,0;6,0;-4,0;True;Severa (3+);5,518;Quartzo;10,0;5,4;5,0;;4,6;6,778;2,5;4,7;4,5;;3,0;790;148;7;False;False;-4;2018;False;1
RA-394;2022;Aluno-394;F;11,0;2011,0;2022;0;Pública;;J;2,0;2,0;0,0;False;Adequado;7,897;Ametista;9,5;8,6;7,5;;5,9;8,444;10,0;4,3;7,5;;3,0;171;26;1;True;False;0;2022;False;1
RA-395;2022;Aluno-395;F;11,0;2011,0;2018;4;Pública;;J;2,0;2,0;0,0;False;Adequado;7,683;Ametista;9,0;8,9;7,5;;4,9;8,333;10,0;4,2;5,7;;3,0;239;39;2;False;False;0;2018;True;3
RA-395;2023;Aluno-395;F;12,0;2011,0;2018;5;Pública;;3I;3,0;3,0;0,0;False;Adequado;7,469175;Ametista;9,2;8,6;2,52;7,96875;6,0;7,9175;10,0;6,7;5,3;6,0;4,0;;;;;;0;2018;True;3
RA-395;2024;Aluno-395;F;13,0;2011,0;2018;6;Pública;EE Olivia de Faria Nogueira;4F;4,0;3,0;1,0;False;Adiantado;7,169905291000001;Ametista;8,751;6,921693121666666;6,26;7,25;4,333333333333333;8,464;10,0;2,5;5,5;5,0;5,0;;;;;;1;2021;True;3
RA-396;2022;Aluno-396;M;12,0;2010,0;2022;0;Pública;;J;2,0;3,0;-1,0;True;Moderada (1);6,556;Ágata;9,0;8,0;6,3;;5,6;6,556;5,0;4,7;6,5;;3,0;637;111;4;False;False;-1;2022;False;1
RA-397;2022;Aluno-397;F;14,0;2008,0;2017;5;Pública;;J;2,0;4,0;-2,0;True;Alta (2);5,852;Quartzo;9,0;5,7;6,9;;2,8;7,167;5,0;3,3;2,3;;3,0;744;137;6;False;False;-2;2017;True;3
RA-397;2023;Aluno-397;F;15,0;2008,0;2017;6;Pública;;4G;4,0;5,0;-1,0;True;Moderada (1);6,207083333;Ágata;7,5;7,9;2,52;7,1875;4,6;7,465;5,0;6,7;5,0;2,0;4,0;;;;;;-1;2017;True;3
RA-397;2024;Aluno-397;F;16,0;2008,0;2017;7;Pública;EE Paschoal Carlos Magno;4A;4,0;6,0;-2,0;True;Alta (2);6,807291921866668;Ágata;7,918;7,885292942666666;5,63;7,625;5,666666666666667;7,398;5,0;5,0;4,5;7,5;5,0;;;;;;-2;2021;True;3
RA-398;2022;Aluno-398;F;10,0;2012,0;2022;0;Pública;;K;2,0;2,0;0,0;False;Adequado;7,742;Ametista;9,0;9,3;7,5;;5,5;7,5;10,0;3,0;8,0;;3,0;221;35;2;False;False;0;2022;False;3
RA-398;2023;Aluno-398;F;11,0;2012,0;2022;1;Pública;;3N;3,0;2,0;1,0;False;Adiantado;7,153766667;Ametista;6,7;8,1;2,52;7,5;6,5;7,7925;10,0;9,3;5,8;4,5;4,0;;;;;;1;2022;False;3
RA-398;2024;Aluno-398;F;12,0;2012,0;2022;2;Pública;EE Donizetti Aparecido Leite Professor;3U;3,0;3,0;0,0;False;Adequado;7,2457999999666685;Ametista;7,083;5,733333333333333;7,51;7,291666667;8,0;6,553333333;10,0;8,5;7,5;8,0;3,0;;;;;;0;2022;False;3
RA-399;2022;Aluno-399;F;12,0;2010,0;2022;0;Pública;;K;2,0;3,0;-1,0;True;Moderada (1);6,58;Ágata;6,8;9,3;5,6;;4,3;7,5;5,0;3,0;5,5;;3,0;633;110;9;False;False;-1;2022;False;2
RA-399;2023;Aluno-399;F;13,0;2010,0;2022;1;Pública;;3N;3,0;3,0;0,0;False;Adequado;7,000033333;Ametista;7,9;8,2;2,52;7,5;4,7;8,165;10,0;5,0;4,2;4,8;4,0;;;;;;0;2022;False;2
RA-4;2022;Aluno-4;M;17,0;2005,0;2017;5;Privada - Parceira;;A;7,0;7,0;0,0;False;Adequado;5,951;Quartzo;8,8;4,5;5,6;;5,0;5,278;10,0;2,8;3,5;8,7;4,0;731;15;7;False;False;0;2017;False;1
RA-40;2022;Aluno-40;F;16,0;2006,0;2016;6;Privada - Parceira;;A;5,0;6,0;-1,0;True;Moderada (1);7,203;Ametista;7,9;7,8;7,5;;6,8;7,75;5,0;4,7;7,3;8,4;3,0;429;27;3;False;False;-1;2016;True;3
RA-40;2023;Aluno-40;F;17,0;2006,0;2016;7;Privada - Apadrinhamento;;6A;6,0;7,0;-1,0;True;Moderada (1);7,169975;Ametista;7,5;8,2;7,52;7,96875;5,9;7,755;5,0;6,2;5,7;5,8;4,0;;;;;;-1;2016;True;3
RA-40;2024;Aluno-40;F;18,0;2006,0;2016;8;Privada - Apadrinhamento;Colégio Arco Íris Evolução;7A;7,0;7,0;0,0;False;Adequado;7,098051462066667;Ametista;7,083;7,211257310000001;8,13;8,125;5,333333333333333;6,276666667;10,0;3,5;6,0;6,5;3,0;;;;;;0;2021;True;3
RA-400;2022;Aluno-400;M;14,0;2008,0;2018;4;Pública;;K;2,0;4,0;-2,0;True;Alta (2);6,042;Ágata;9,0;8,5;5,0;;1,7;7,444;5,0;1,2;2,2;;3,0;720;132;10;False;False;-2;2018;False;2
RA-400;2023;Aluno-400;M;14,0;2008,0;2018;5;Pública;;3L;3,0;4,0;-1,0;True;Moderada (1);6,529425;Ágata;9,2;9,0;2,52;7,65625;4,1;7,375;5,0;4,8;4,7;2,8;4,0;;;;;;-1;2018;False;2
RA-401;2022;Aluno-401;F;12,0;2010,0;2021;1;Pública;;K;2,0;3,0;-1,0;True;Moderada (1);6,645;Ágata;6,9;9,6;7,5;;4,3;6,722;5,0;3,7;5,0;;3,0;609;103;8;False;False;-1;2021;False;3
RA-401;2023;Aluno-401;F;12,0;2010,0;2021;2;Pública;;2K;2,0;3,0;-1,0;True;Moderada (1);6,363666667;Ágata;4,0;8,1;2,52;7,083333333;7,3;7,116666667;5,0;6,3;8,3;;3,0;;;;;;-1;2021;False;3
RA-401;2024;Aluno-401;F;14,0;2010,0;2021;3;Pública;EE Maria André Schunck Dona;3L;3,0;3,0;0,0;False;Adequado;6,728911403533334;Ágata;6,666;6,839473684333334;6,885;6,5625;4,833333333333333;6,915;10,0;7,0;5,0;2,5;4,0;;;;;;0;2021;False;3
RA-402;2022;Aluno-402;F;12,0;2010,0;2019;3;Pública;;K;2,0;3,0;-1,0;True;Moderada (1);5,261;Quartzo;9,0;3,7;5,0;;3,0;7,222;5,0;4,3;1,7;;3,0;806;152;13;False;False;-1;2019;True;3
RA-402;2023;Aluno-402;F;13,0;2010,0;2019;4;Pública;;3N;3,0;3,0;0,0;False;Adequado;6,632716667;Ágata;9,2;7,3;2,52;7,8125;4,2;6,88;10,0;4,7;4,0;4,0;4,0;;;;;;0;2019;True;3
RA-402;2024;Aluno-402;F;14,0;2010,0;2019;5;Pública;EE Donizetti Aparecido Leite Professor;4M;4,0;4,0;0,0;False;Adequado;5,683064814833333;Quartzo;7,5;3,074074074;6,26;6,354166667;4,166666666666667;6,1175;10,0;3,0;3,5;6,0;4,0;;;;;;0;2021;True;3
RA-403;2022;Aluno-403;M;12,0;2010,0;2020;2;Pública;;K;2,0;3,0;-1,0;True;Moderada (1);7,455;Ametista;9,5;9,3;7,5;;6,3;7,5;5,0;6,5;6,2;;3,0;334;50;4;False;False;-1;2020;True;3
RA-403;2023;Aluno-403;M;13,0;2010,0;2020;3;Pública;;2U;2,0;3,0;-1,0;True;Moderada (1);7,716366667;Ametista;8,5;8,8;6,27;7,291666667;7,8;8,45;5,0;6,8;8,8;;3,0;;;;;;-1;2020;True;3
RA-403;2024;Aluno-403;M;14,0;2010,0;2020;4;Pública;EE Maria André Schunck Dona;3K;3,0;3,0;0,0;False;Adequado;8,008488888833334;Topázio;8,751;7,361111111;7,51;8,541666667;7,666666666666667;7,613333333;10,0;6,0;8,0;9,0;3,0;;;;;;0;2021;True;3
RA-404;2022;Aluno-404;F;12,0;2010,0;2020;2;Pública;;K;2,0;3,0;-1,0;True;Moderada (1);6,658;Ágata;9,0;7,3;7,5;;5,3;6,944;5,0;4,0;6,5;;3,0;602;100;7;False;False;-1;2020;True;3
RA-404;2023;Aluno-404;F;13,0;2010,0;2020;3;Pública;;2L;2,0;3,0;-1,0;True;Moderada (1);6,7093;Ágata;7,9;8,3;5,02;6,875;6,0;6,89;5,0;4,7;7,2;;3,0;;;;;;-1;2020;True;3
RA-404;2024;Aluno-404;F;14,0;2010,0;2020;4;Pública;EM Cecilia Cristina de Oliveira Rodrigues;3M;3,0;3,0;0,0;False;Adequado;6,624588235266668;Ágata;8,334;6,286274509666666;2,51;7,5;5,666666666666667;6,998;10,0;6,0;5,0;6,0;5,0;;;;;;0;2021;True;3
RA-405;2022;Aluno-405;M;13,0;2009,0;2016;6;Pública;;K;2,0;3,0;-1,0;True;Moderada (1);5,661;Quartzo;9,5;6,2;5,0;;3,3;6,0;5,0;2,7;3,8;;3,0;769;142;12;False;False;-1;2016;False;1
RA-406;2022;Aluno-406;F;13,0;2009,0;2019;3;Pública;;K;2,0;3,0;-1,0;True;Moderada (1);7,496;Ametista;9,5;9,5;7,5;;6,6;7,333;5,0;5,4;7,8;;3,0;314;47;3;False;False;-1;2019;False;1
RA-407;2022;Aluno-407;M;13,0;2009,0;2022;0;Pública;;K;2,0;3,0;-1,0;True;Moderada (1);7,195;Ametista;8,5;9,3;7,5;;6,0;7,056;5,0;4,0;8,0;;3,0;431;64;5;False;False;-1;2022;False;3
RA-407;2023;Aluno-407;M;14,0;2009,0;2022;1;Pública;;3L;3,0;4,0;-1,0;True;Moderada (1);7,665083333;Ametista;9,6;8,6;7,52;7,8125;7,3;7,5;5,0;7,3;7,2;7,3;4,0;;;;;;-1;2022;False;3
